age,educational-num,capital-gain,capital-loss,hours-per-week,workclass
29,7,0,0,40,Private
41,9,0,0,42,Private
44,11,0,0,40,Private
37,13,15024,0,50,Self-emp-inc
70,9,0,0,22,Local-gov
25,13,0,0,30,Local-gov
42,10,0,0,30,Private
47,13,0,0,40,Private
21,10,0,0,30,Private
72,10,0,0,35,Private
56,4,0,0,40,Private
52,9,0,0,40,Local-gov
37,13,0,0,45,Private
63,9,0,0,40,Private
41,10,0,0,40,Private
27,10,0,0,40,Private
60,9,0,0,45,Private
23,9,0,0,40,Private
44,10,0,0,40,Private
34,9,0,0,40,Local-gov
38,13,0,0,40,Private
39,11,0,0,45,Private
56,14,0,0,40,Private
53,10,0,0,40,State-gov
55,10,0,0,50,Private
29,10,0,0,40,Private
56,3,0,0,40,Private
29,11,0,0,40,Private
25,9,0,0,50,Private
47,9,0,2444,50,Private
44,13,27828,0,60,Self-emp-not-inc
27,9,0,1719,40,Private
47,13,0,0,50,Private
47,8,0,0,40,Private
42,9,0,0,48,Federal-gov
26,11,0,0,65,Private
38,5,0,0,40,Private
40,4,0,0,30,Private
30,9,0,0,40,Private
29,9,0,0,50,Private
41,11,0,0,45,Private
40,9,0,0,40,Private
46,9,0,0,40,State-gov
54,10,0,0,40,Self-emp-not-inc
44,10,0,0,40,Private
32,9,0,0,40,Private
64,9,0,0,38,Private
61,9,0,0,30,Local-gov
49,7,0,0,40,Private
59,9,0,0,45,Federal-gov
29,9,0,0,40,Private
39,10,0,0,40,Private
22,11,0,0,40,Private
49,9,0,0,60,Private
32,9,0,1485,40,Private
33,13,0,1590,40,Private
45,5,0,0,40,Private
23,10,0,0,25,Private
54,9,0,0,40,Local-gov
39,10,7688,0,80,Self-emp-not-inc
22,9,0,0,25,Private
55,7,0,0,40,Private
36,9,41310,0,90,Self-emp-not-inc
38,7,0,0,40,Private
34,9,0,0,45,Private
57,10,15024,0,8,Private
23,10,0,0,40,Private
30,10,0,0,40,Private
38,10,0,0,45,Private
34,5,0,0,40,Private
38,9,3103,0,50,Local-gov
42,10,0,0,38,Private
52,9,0,1887,40,Local-gov
32,13,0,0,55,Private
29,10,0,0,40,Private
74,9,0,0,28,Private
48,10,0,0,40,Private
17,8,0,0,45,Self-emp-not-inc
23,9,0,2179,60,Private
22,13,0,0,15,Local-gov
53,9,0,0,50,Private
20,9,0,0,40,Private
39,11,0,0,70,Self-emp-not-inc
23,10,0,0,25,Private
30,7,0,0,32,Private
34,9,0,0,45,Self-emp-not-inc
39,8,0,0,32,Private
37,10,0,0,40,State-gov
28,9,0,0,60,Private
23,13,0,0,40,Private
19,10,0,0,12,State-gov
32,9,0,0,40,Private
23,10,0,0,44,Private
25,13,0,0,50,Private
52,6,0,0,40,Private
22,9,2907,0,30,Private
27,6,4508,0,40,Private
32,13,0,0,35,Private
39,12,0,0,50,Local-gov
18,9,0,0,36,Private
28,7,0,0,40,Private
50,14,0,2415,50,Local-gov
72,9,0,0,25,Private
76,9,0,0,20,Private
35,9,0,0,40,Private
36,13,0,1902,40,Private
19,9,0,0,15,Private
23,13,0,0,30,State-gov
36,11,0,0,40,Private
50,13,15020,0,40,Private
20,10,0,0,25,Private
64,4,0,0,80,Self-emp-not-inc
53,10,0,0,40,Local-gov
33,12,0,0,40,Self-emp-not-inc
30,9,0,0,40,Private
31,9,0,0,40,Private
43,10,0,0,35,Private
38,9,0,0,40,Federal-gov
18,10,0,0,25,Private
46,13,0,0,40,Local-gov
46,9,0,0,40,Private
42,10,0,0,40,Private
18,9,0,0,25,Private
23,10,0,0,40,Local-gov
81,8,0,0,30,Private
35,9,0,0,21,Private
19,5,0,0,40,Private
30,10,0,0,45,Private
24,11,0,0,45,Private
24,5,0,0,35,Private
24,5,0,0,40,Private
37,10,0,0,40,Private
50,9,0,0,40,Private
37,13,15024,0,40,Private
26,11,0,0,40,State-gov
18,10,0,0,25,Private
24,9,0,0,40,Private
18,9,0,0,20,Private
38,14,0,0,40,Self-emp-not-inc
66,9,0,0,86,Self-emp-inc
33,11,0,0,40,Private
25,10,0,0,40,Private
23,10,0,0,26,Private
46,9,14344,0,40,Private
64,14,6418,0,65,Self-emp-inc
36,13,0,0,40,Private
31,10,0,0,40,Federal-gov
23,10,0,0,30,Private
61,9,0,0,40,Private
35,10,0,0,40,Private
30,6,0,0,40,Private
21,11,0,0,44,Private
27,10,0,0,40,Private
26,12,0,0,30,Private
26,10,0,0,40,State-gov
43,14,0,0,40,Private
20,9,0,0,35,Private
20,10,0,0,38,Local-gov
39,14,0,0,50,Private
48,10,0,0,50,Private
36,9,0,0,40,Private
34,9,0,1974,30,Self-emp-not-inc
37,7,5013,0,40,Private
37,15,0,1564,55,Self-emp-not-inc
44,10,0,1902,80,Self-emp-not-inc
51,7,0,1628,40,Private
34,9,0,0,40,Private
29,9,2829,0,38,Private
38,10,0,0,43,Private
34,10,0,0,60,Local-gov
63,10,0,0,40,Local-gov
47,9,0,0,40,Federal-gov
62,8,0,0,37,Private
20,9,0,0,18,Private
30,3,0,0,40,Private
53,10,0,1590,50,Private
77,9,0,0,35,Private
50,16,0,0,40,State-gov
61,6,0,0,40,Private
17,7,0,0,15,Private
43,9,0,0,40,Private
61,4,3456,0,44,Private
77,16,0,0,4,State-gov
49,13,0,0,75,Private
26,10,0,0,40,Self-emp-not-inc
30,13,0,0,50,Self-emp-not-inc
36,9,0,0,40,Private
35,10,0,0,40,Private
23,9,0,0,37,Private
38,11,0,0,40,Private
40,9,0,0,40,Self-emp-not-inc
27,10,0,0,40,State-gov
45,9,0,0,32,Private
24,13,0,0,36,Private
42,9,0,0,25,Private
31,10,0,0,40,Local-gov
54,9,0,0,40,Private
46,10,0,0,40,Private
29,13,0,0,15,State-gov
24,7,0,0,35,Private
24,10,0,0,30,Private
40,13,0,0,72,State-gov
45,12,0,0,40,State-gov
35,13,0,0,40,Private
50,14,0,0,50,Private
36,13,0,0,40,Private
35,10,0,0,40,Private
31,9,0,1848,50,Private
43,15,0,0,40,Local-gov
30,13,0,0,48,Private
44,13,0,0,40,Local-gov
42,13,0,0,40,Private
64,16,0,0,50,State-gov
23,10,0,0,40,Local-gov
60,13,4101,0,60,Private
18,6,0,0,40,Self-emp-not-inc
24,10,0,0,35,Private
40,9,0,0,45,Private
17,7,0,0,10,Private
33,9,0,0,40,Private
43,9,0,0,40,Private
56,9,0,0,35,Private
25,9,0,0,40,Private
25,13,0,0,40,Private
34,13,0,0,50,Private
40,10,7298,0,65,Self-emp-inc
64,13,0,0,40,Private
41,10,0,0,40,Private
44,14,7430,0,45,Private
60,11,4064,0,40,Private
38,10,0,0,36,Private
26,9,0,0,35,Private
19,10,0,0,20,Private
31,9,0,0,40,Private
28,9,0,0,45,Private
25,10,0,0,40,Private
49,10,0,0,40,Private
44,9,0,0,45,Private
33,7,0,0,49,Private
34,9,0,0,40,Private
54,9,0,0,60,Private
39,9,0,0,40,Private
43,10,0,0,38,Private
42,9,0,0,40,Federal-gov
23,9,0,0,37,Private
23,10,0,0,35,Private
23,10,0,0,40,Self-emp-inc
54,13,0,1977,40,Private
23,9,0,0,45,Private
58,10,0,0,60,Private
46,16,0,0,40,Private
29,16,0,0,45,Private
53,9,0,0,40,Private
77,4,0,0,8,Local-gov
37,13,0,0,50,Private
18,6,0,0,40,Private
36,13,0,0,45,Private
34,9,0,0,45,Private
45,9,0,0,55,Private
64,12,0,0,40,Federal-gov
24,5,0,0,35,Private
37,13,0,0,45,Private
48,9,0,1485,55,Private
42,10,0,0,40,Private
28,10,0,0,40,Private
31,13,0,0,40,Private
34,9,0,0,40,Private
31,13,0,0,70,Self-emp-not-inc
33,10,0,0,40,Private
47,7,0,0,50,Local-gov
27,13,0,0,50,Private
36,10,0,0,40,Private
31,9,0,0,40,Private
56,9,0,0,40,Private
18,8,0,0,12,Private
54,13,0,0,60,Self-emp-not-inc
27,10,0,0,40,Local-gov
65,14,10605,0,44,Self-emp-not-inc
65,7,0,0,24,Private
21,10,0,0,48,Private
22,10,0,0,40,Private
32,9,0,0,40,Private
42,7,0,0,35,Private
32,9,0,0,40,Private
21,10,0,0,20,Private
49,9,0,0,50,Self-emp-inc
30,9,0,0,43,Private
20,10,0,0,11,Private
55,9,0,0,40,Private
46,5,0,0,40,Self-emp-not-inc
31,9,0,0,40,Private
31,10,0,1887,40,Self-emp-not-inc
58,3,0,0,40,Private
34,8,0,0,40,Private
65,10,0,0,48,Federal-gov
48,9,0,0,40,Private
44,10,0,0,40,Private
26,7,0,0,40,Private
45,9,0,0,40,Self-emp-not-inc
19,9,0,0,30,Private
45,13,0,0,40,Private
36,10,0,0,40,Local-gov
45,9,0,1740,56,Self-emp-not-inc
43,10,0,0,35,Private
62,6,0,0,40,Private
31,12,0,0,40,Private
46,13,0,0,40,State-gov
38,9,0,0,43,Private
51,10,0,0,38,Private
22,10,0,0,22,Private
46,10,0,0,40,Self-emp-not-inc
67,9,0,0,40,Self-emp-not-inc
55,9,0,0,40,Private
24,11,0,0,40,Private
41,10,0,0,59,Private
33,9,0,0,40,Private
35,13,0,0,40,Private
56,14,0,1977,60,Self-emp-inc
27,9,0,0,40,Private
32,11,0,0,40,Private
21,10,0,0,25,Local-gov
31,9,0,0,40,Local-gov
42,10,0,0,45,Private
19,9,0,0,25,Private
63,15,99999,0,60,Private
34,13,0,0,18,Local-gov
38,10,0,0,40,Private
19,10,0,0,20,Private
34,9,0,0,40,Private
21,9,0,0,40,Private
27,10,0,0,32,Private
63,9,0,0,60,Self-emp-not-inc
25,13,0,0,20,Private
51,10,0,0,60,Private
50,14,0,0,40,Private
63,9,0,0,40,Private
53,10,0,0,40,Private
18,8,0,0,10,Self-emp-inc
41,9,5178,0,40,Private
32,9,0,0,50,Private
19,7,0,0,40,Private
41,13,0,0,45,Self-emp-not-inc
29,9,0,0,37,Private
66,10,3818,0,40,Private
57,13,0,0,55,Private
49,3,0,0,40,Self-emp-not-inc
36,10,0,0,40,Private
33,11,0,0,10,Private
46,7,0,0,40,Federal-gov
27,13,0,0,16,Private
24,9,0,2339,40,Private
17,6,0,0,14,Private
32,9,0,0,40,Private
40,9,0,0,65,Self-emp-inc
35,13,0,0,50,Local-gov
22,10,0,0,30,Private
41,9,0,0,30,Private
22,13,0,0,40,Private
45,13,0,0,40,Local-gov
46,13,0,0,50,Private
50,9,0,0,40,State-gov
31,9,0,0,40,Private
47,14,0,0,40,Local-gov
36,9,0,0,20,Self-emp-not-inc
42,9,0,0,40,Private
23,10,0,0,50,Private
28,10,0,0,40,Private
44,9,0,0,40,Private
47,9,0,0,40,State-gov
61,9,15024,0,45,Private
50,4,0,0,40,Private
54,14,0,0,50,State-gov
18,7,0,0,40,Private
46,10,0,0,40,Private
44,9,0,0,40,Private
50,14,0,0,40,Self-emp-inc
32,9,0,0,60,Private
48,14,0,0,25,Private
40,9,0,0,60,Private
34,7,0,0,72,Self-emp-not-inc
31,13,0,0,40,Private
43,16,99999,0,45,Self-emp-inc
33,11,0,0,40,Private
62,10,0,0,40,Private
44,9,0,0,40,Private
55,9,0,0,40,Private
42,11,0,0,40,Self-emp-inc
42,10,15024,0,40,Private
23,6,0,0,40,Private
63,10,0,0,40,Private
23,11,0,0,40,Private
32,9,2907,0,35,Private
30,2,0,0,30,Private
50,9,0,0,40,Federal-gov
19,10,0,0,40,Private
40,9,0,0,40,Private
45,9,0,0,40,Private
51,13,0,0,50,Self-emp-not-inc
29,10,0,0,46,Federal-gov
64,9,0,0,40,Private
58,9,0,0,38,Private
43,14,0,0,45,Local-gov
27,13,0,0,50,Private
40,13,0,0,45,Private
25,10,2174,0,40,Private
27,13,0,0,35,Private
54,14,0,0,40,Private
25,2,0,0,40,Private
39,9,0,0,40,Private
51,13,0,0,60,Self-emp-not-inc
29,10,0,2129,50,Private
49,10,0,0,40,Federal-gov
39,9,0,0,30,Private
51,16,0,0,30,State-gov
50,7,0,0,40,Private
39,10,0,0,40,Federal-gov
24,13,0,0,55,Private
43,15,15020,0,35,Private
60,13,4386,0,84,Private
20,10,0,0,40,Private
60,13,0,0,50,Self-emp-not-inc
35,13,0,0,36,Private
41,13,0,0,50,Private
31,10,0,0,40,Private
59,11,0,0,40,Private
45,9,0,0,45,Private
43,15,0,0,5,Self-emp-not-inc
25,13,4650,0,45,Private
33,14,0,0,40,Private
37,14,0,0,55,Private
31,11,0,0,40,State-gov
31,9,0,0,40,State-gov
31,9,0,1902,40,Private
51,9,0,0,80,Private
50,16,15024,0,40,State-gov
30,11,0,0,40,Private
32,9,0,0,40,Private
61,14,0,0,18,Private
43,13,0,0,40,Private
21,9,0,2001,25,Private
32,11,0,0,50,Private
41,10,0,0,60,Private
27,10,0,0,10,Private
23,13,0,0,30,Private
52,11,0,0,48,Self-emp-not-inc
38,13,0,0,60,Private
25,13,0,0,40,Private
38,10,0,0,55,Private
39,11,0,0,40,Private
64,10,0,0,70,Self-emp-inc
31,15,0,0,99,Self-emp-inc
56,10,7298,0,45,Private
40,10,0,0,40,Private
39,10,0,0,40,Private
50,10,0,0,40,Private
23,9,0,0,40,Private
41,14,0,0,70,Self-emp-inc
37,13,0,0,40,Private
52,9,15024,0,40,Private
29,9,0,0,40,Private
62,2,0,0,40,Private
41,9,0,0,40,Private
47,9,0,0,40,Private
25,9,0,0,40,Private
22,9,0,0,20,Private
42,9,0,0,36,Private
27,13,0,0,50,Private
33,7,0,0,40,Private
37,14,0,0,50,Private
29,5,0,0,27,Self-emp-not-inc
49,9,0,0,43,Private
44,9,0,0,40,Private
47,4,0,0,40,Private
49,9,0,0,40,Private
37,9,5013,0,40,State-gov
41,9,15024,0,50,Private
19,9,0,0,40,Private
22,9,0,0,70,Private
45,7,4386,0,40,Private
24,10,0,0,25,Private
67,4,0,0,40,Local-gov
28,10,0,0,40,Private
57,11,0,0,40,Private
68,9,0,0,28,Private
49,9,0,0,40,Private
42,14,0,0,65,Private
61,9,0,0,40,Self-emp-not-inc
47,4,0,0,40,Private
22,7,0,0,40,Private
58,16,7688,0,50,State-gov
50,16,7688,0,60,Self-emp-inc
34,10,0,0,40,Private
42,13,0,0,45,Self-emp-inc
20,7,0,0,40,Private
27,10,0,0,40,Self-emp-not-inc
50,9,0,0,60,Private
63,10,15024,0,40,Private
32,10,0,0,40,Private
37,11,0,0,40,State-gov
63,6,0,0,20,Self-emp-not-inc
22,10,0,0,20,Private
24,10,0,0,25,Private
40,10,0,0,40,Private
36,9,0,0,40,Private
30,10,0,0,50,Self-emp-not-inc
34,6,0,0,40,Private
21,10,0,0,30,Private
56,9,0,0,43,Private
38,12,0,0,40,Private
32,12,2174,0,40,Private
45,10,0,0,24,Private
64,9,0,0,40,Local-gov
30,13,0,0,50,Self-emp-inc
32,13,0,0,70,Self-emp-inc
26,9,0,0,40,Private
46,9,0,0,30,Self-emp-not-inc
55,4,0,0,72,Federal-gov
51,10,0,0,8,Self-emp-not-inc
62,9,0,0,40,Local-gov
34,13,0,0,40,Local-gov
54,10,0,0,40,Local-gov
35,13,0,0,40,Self-emp-not-inc
28,13,0,0,48,Private
17,8,0,0,16,Private
22,10,0,0,35,Private
67,4,0,0,48,Self-emp-inc
43,10,0,0,65,Self-emp-not-inc
57,11,0,0,40,Local-gov
38,9,0,0,35,Private
19,9,0,0,25,Private
34,9,0,0,40,Private
33,9,0,0,40,Private
18,10,0,0,20,Private
40,13,0,0,5,Private
32,9,0,0,45,Private
25,9,0,0,40,Private
29,13,0,0,40,Private
33,9,0,0,50,Self-emp-inc
34,9,0,0,40,Private
23,6,0,0,40,Private
21,10,0,0,40,Private
42,10,0,0,40,Private
32,10,0,0,40,Private
31,10,0,0,40,Private
63,9,0,0,50,Private
36,14,0,0,50,Private
34,10,0,0,30,Private
60,5,0,0,40,Federal-gov
23,13,0,0,30,Private
47,10,4386,0,40,Self-emp-inc
20,10,0,0,16,Private
50,14,0,0,50,Private
29,8,0,0,35,Private
37,9,0,0,40,Private
20,10,0,0,10,Private
50,10,0,0,50,Private
31,9,0,0,50,Self-emp-not-inc
35,11,0,0,40,Private
38,13,0,0,70,Private
24,10,0,0,40,Local-gov
29,10,0,0,40,Private
27,11,0,0,40,Private
21,10,0,0,48,Local-gov
64,9,10566,0,40,Private
33,9,0,0,40,Private
35,7,0,0,40,Private
51,9,0,0,50,Private
23,13,0,0,40,Private
26,9,0,0,40,Private
64,14,0,0,40,Private
32,9,0,0,50,Self-emp-inc
17,8,0,0,20,Private
34,10,0,0,47,State-gov
37,9,0,0,40,Private
47,10,0,0,50,Private
45,13,0,0,35,Self-emp-inc
23,6,0,0,50,Private
36,14,0,0,50,Private
62,16,15024,0,45,Self-emp-inc
34,13,0,0,53,Federal-gov
36,6,0,0,40,Private
35,13,7688,0,60,Private
36,13,0,0,40,State-gov
29,13,0,0,40,Private
54,13,0,0,55,Private
38,9,0,0,40,Private
27,9,0,0,50,Private
26,13,0,0,45,Private
44,4,0,0,20,Private
26,12,0,0,36,Private
42,10,0,0,45,Private
37,15,15024,0,60,Self-emp-not-inc
26,13,0,0,35,Private
36,9,0,0,40,Private
44,14,0,0,50,Private
23,9,0,0,42,Private
27,10,0,0,40,Private
53,9,0,0,60,Private
28,9,0,0,40,Private
22,9,0,0,35,Private
29,7,0,0,40,Private
41,10,0,0,40,Private
34,9,0,0,40,Private
30,5,0,0,40,Private
41,10,0,0,43,Private
37,13,0,0,32,Private
46,7,0,0,40,Private
46,4,0,0,40,Private
30,13,0,0,50,Private
27,13,0,0,50,Private
25,9,0,0,43,Private
21,10,0,0,40,State-gov
23,12,0,0,40,Private
18,9,0,0,30,Private
46,7,0,0,40,Local-gov
27,10,0,0,48,Private
25,13,0,0,60,Private
61,13,0,2444,50,Self-emp-not-inc
50,14,0,0,40,Private
66,10,0,0,40,Private
26,9,0,0,20,Private
50,12,0,0,48,Self-emp-inc
41,9,0,0,40,Private
43,12,0,0,20,Self-emp-not-inc
38,13,0,0,40,State-gov
20,10,0,0,35,Private
58,12,0,0,42,Private
41,16,7688,0,50,Federal-gov
43,11,0,0,36,Local-gov
39,13,0,1669,40,Private
22,10,0,0,60,Private
52,9,0,0,40,Private
46,9,0,0,40,Private
20,10,0,0,40,Private
55,10,0,0,48,Private
48,10,0,0,40,Private
30,10,0,0,55,Private
40,9,0,0,40,Private
44,13,0,0,45,Private
55,9,0,0,40,Federal-gov
53,13,0,0,28,Private
57,4,0,1408,40,Private
47,11,0,0,40,Federal-gov
64,13,0,0,40,State-gov
18,8,0,0,18,Private
25,9,0,0,40,Private
37,13,0,0,50,Self-emp-not-inc
33,9,0,0,32,Private
66,4,1797,0,20,Private
37,10,0,0,40,Private
19,10,0,0,30,Private
41,12,0,0,40,Private
41,9,0,0,40,Private
76,9,0,0,8,Private
52,10,0,0,40,Private
23,10,0,0,50,Private
43,9,0,0,35,Federal-gov
32,13,0,0,55,Private
33,12,0,0,35,Private
33,13,0,0,15,State-gov
59,6,0,0,50,Self-emp-not-inc
21,7,0,0,40,Private
40,9,0,0,40,Private
22,11,0,0,35,Self-emp-not-inc
45,7,0,0,35,Self-emp-not-inc
28,13,0,1902,43,Private
38,10,0,0,50,Private
56,9,0,0,40,Private
19,9,0,0,36,Private
48,7,0,0,30,Self-emp-not-inc
31,6,0,0,28,Self-emp-not-inc
42,11,0,0,40,Private
37,2,0,0,66,Private
60,10,0,0,50,Self-emp-not-inc
63,9,0,0,40,Private
24,7,0,0,40,Private
42,10,5178,0,50,Private
32,14,0,0,40,State-gov
57,13,0,0,50,Self-emp-not-inc
56,9,0,0,44,Private
42,9,0,1887,50,Private
24,7,0,0,40,Private
31,9,0,0,40,Private
58,9,0,0,40,Private
44,14,0,0,45,Private
33,10,0,0,48,Private
34,13,0,0,45,Local-gov
72,4,0,0,14,Self-emp-not-inc
61,9,0,0,40,Private
33,13,0,0,80,Private
58,14,0,0,40,Private
57,9,15024,0,30,Self-emp-inc
25,9,0,0,40,Private
72,5,0,0,16,Private
23,9,0,0,40,Private
40,9,0,0,40,Private
38,10,0,0,48,Private
49,12,0,0,40,Private
25,9,0,0,40,Private
33,10,0,0,40,Private
28,13,0,0,40,Private
71,9,0,0,50,Private
63,9,0,0,55,Local-gov
49,11,0,0,56,Local-gov
65,14,0,0,40,Private
22,10,0,0,50,Private
45,9,0,0,39,Private
29,13,0,0,40,Private
44,13,0,0,40,Private
64,9,0,0,40,Private
22,4,0,0,40,Private
64,9,0,0,50,Private
39,13,0,0,40,Private
35,9,0,0,40,Private
22,7,0,0,40,Private
43,13,0,0,45,Self-emp-inc
26,12,0,0,75,Self-emp-not-inc
47,12,0,0,40,Federal-gov
37,14,0,0,50,Local-gov
25,13,0,0,40,Private
41,11,0,0,45,Private
39,10,0,0,10,Self-emp-not-inc
45,16,0,0,40,Federal-gov
37,9,0,0,40,Local-gov
30,9,0,0,40,Private
34,7,0,0,60,Private
22,10,0,0,25,Private
18,9,0,0,30,Private
22,9,0,0,40,Private
55,10,0,0,10,Private
56,10,0,0,35,Private
74,13,0,0,6,Self-emp-inc
18,9,0,0,40,Private
39,10,0,0,40,Private
33,8,0,0,36,Local-gov
28,13,0,0,40,Private
38,9,0,0,40,Private
53,10,0,0,40,Federal-gov
44,8,0,0,55,Self-emp-not-inc
32,9,0,0,40,Local-gov
58,13,0,1887,40,Private
28,9,0,0,40,Private
33,14,0,0,40,Local-gov
33,11,0,0,45,Private
51,9,0,0,32,Private
51,9,0,0,40,Private
39,5,0,0,40,Self-emp-not-inc
32,9,0,2002,66,Private
45,13,0,0,45,Private
19,10,0,0,20,Private
21,9,0,0,40,Private
76,9,0,0,20,Private
46,10,0,0,40,Local-gov
27,10,0,0,40,Private
51,9,0,0,60,Private
19,9,0,0,20,Private
30,11,0,0,40,State-gov
46,9,0,0,12,Private
68,10,0,1735,48,Private
36,13,0,0,60,Private
71,9,0,0,20,Private
32,10,0,0,40,Private
43,9,0,0,40,Private
33,9,0,0,50,Private
24,10,0,0,40,Local-gov
38,11,0,0,36,Private
76,10,2062,0,37,Private
35,9,0,0,5,Self-emp-not-inc
23,13,0,0,40,Private
46,10,0,0,40,Local-gov
44,10,0,0,50,Self-emp-inc
30,9,0,0,40,Private
51,9,0,0,15,Private
18,7,0,0,24,Self-emp-not-inc
23,6,0,0,18,Private
53,14,0,0,40,Federal-gov
25,10,0,0,40,Private
44,14,0,1902,40,Private
49,14,0,0,40,Private
28,9,0,0,40,Private
58,14,0,0,40,Self-emp-not-inc
36,9,0,0,35,Private
32,9,4787,0,40,Private
26,13,0,0,40,Private
25,9,0,0,50,Private
19,6,34095,0,24,Private
39,9,0,1902,40,Private
44,9,0,0,40,Private
32,9,0,0,42,Private
57,9,0,0,40,Private
64,5,0,0,40,Private
46,14,0,1564,45,Local-gov
37,13,0,0,40,Private
22,11,0,0,40,Private
30,6,0,0,40,Private
33,13,0,0,40,Local-gov
32,9,0,0,40,Private
23,9,0,0,35,Self-emp-not-inc
40,9,0,0,40,Local-gov
21,9,0,0,40,Private
48,14,0,0,40,Private
41,13,2354,0,40,Private
37,6,0,0,40,Private
30,14,0,0,45,Local-gov
49,13,0,0,50,Private
38,10,0,0,40,State-gov
44,3,0,0,32,Private
62,13,0,0,40,Self-emp-not-inc
47,9,0,0,40,Private
35,11,0,0,50,Private
44,13,0,0,40,State-gov
30,13,0,0,40,State-gov
28,9,0,0,45,Self-emp-not-inc
57,9,0,0,50,Private
26,13,0,0,40,State-gov
38,11,0,0,48,Private
44,10,0,0,40,Self-emp-not-inc
35,4,0,0,40,Private
40,14,0,0,58,State-gov
50,10,0,0,25,Self-emp-not-inc
37,9,0,0,60,Self-emp-inc
26,13,4508,0,12,Private
64,10,0,0,40,Private
30,1,0,0,40,Private
29,9,0,0,40,Private
28,9,0,0,50,Private
28,10,0,0,25,Private
33,13,0,0,40,State-gov
24,9,0,0,30,Private
26,9,0,0,40,State-gov
77,13,0,0,20,Self-emp-not-inc
25,10,0,0,9,Federal-gov
53,8,0,0,40,Private
38,7,0,0,44,Private
30,14,0,0,47,Private
39,9,0,0,40,Self-emp-not-inc
51,16,0,0,50,Self-emp-not-inc
49,13,0,0,85,Self-emp-inc
51,10,0,0,40,Private
47,9,0,1876,48,Self-emp-not-inc
36,5,0,0,40,Private
62,2,0,0,30,Private
40,14,0,2205,45,Self-emp-not-inc
30,10,0,0,40,Federal-gov
39,13,0,0,40,Private
47,14,0,0,50,Local-gov
28,9,0,0,40,Local-gov
23,13,0,0,40,Private
57,13,0,0,40,Private
33,3,0,0,40,Private
58,9,0,0,24,Private
46,10,0,0,55,Self-emp-not-inc
23,9,0,0,55,Private
32,13,0,0,32,Private
43,13,0,0,40,Private
34,6,0,0,45,Private
23,10,0,0,40,Private
38,13,0,0,40,Private
59,9,0,0,40,Private
22,7,0,0,40,Private
50,14,0,0,46,State-gov
44,13,0,0,40,Private
56,10,0,2339,40,State-gov
36,9,2202,0,40,Private
20,9,0,0,40,Private
38,9,4508,0,55,Self-emp-not-inc
29,9,0,0,50,Private
32,12,0,0,20,State-gov
36,10,0,0,35,Private
19,12,0,0,18,State-gov
37,9,0,0,40,State-gov
22,13,0,0,15,Private
42,13,0,0,45,Private
22,10,0,0,20,Private
35,13,7298,0,45,Self-emp-inc
21,10,0,0,25,Private
43,16,0,0,42,Self-emp-not-inc
18,7,0,0,24,Private
28,7,0,0,40,Private
32,16,3325,0,45,Private
49,7,0,0,60,Local-gov
38,10,0,0,40,Local-gov
21,9,0,0,40,Private
22,6,0,0,15,Private
34,14,7688,0,35,Local-gov
32,10,0,0,45,Private
33,10,0,0,20,Private
41,10,0,0,52,Private
38,9,0,0,40,Private
58,13,0,0,40,State-gov
44,10,0,0,35,Private
61,13,0,0,40,Private
35,10,0,0,40,Private
36,9,0,0,50,Private
44,10,0,0,40,Private
35,9,0,0,40,Private
43,13,0,0,38,Private
51,9,7688,0,50,Self-emp-inc
23,9,0,0,53,Private
59,9,0,0,40,Private
18,9,0,0,12,Private
23,10,0,0,15,Private
24,9,1831,0,40,Private
57,6,0,0,40,Private
28,10,0,0,35,Private
59,13,0,0,50,Private
39,9,0,0,48,Private
26,9,0,0,50,Private
17,7,0,0,23,Private
45,15,0,0,40,Self-emp-not-inc
64,9,0,0,20,Local-gov
55,14,0,0,40,Private
47,9,0,0,16,Private
43,10,0,0,40,Private
46,9,0,0,40,Self-emp-not-inc
54,9,0,0,40,Private
26,13,4650,0,40,Private
28,13,0,1669,40,State-gov
57,11,0,0,40,Private
35,9,0,0,40,Private
61,9,0,0,40,Self-emp-not-inc
48,10,0,0,65,Private
30,13,0,2444,55,Self-emp-not-inc
70,11,0,0,40,Self-emp-not-inc
30,5,0,0,40,Local-gov
34,9,0,0,40,Private
26,13,0,0,40,Private
41,8,0,0,40,Self-emp-not-inc
19,10,0,0,30,Private
59,9,0,0,40,Private
30,9,4386,0,70,Local-gov
52,9,0,0,32,Private
43,13,0,0,50,Private
51,13,0,0,40,State-gov
31,10,0,0,40,Private
19,9,0,0,40,Private
29,11,0,0,70,Private
40,9,0,0,45,Private
40,11,0,0,40,Private
45,7,0,0,40,Private
58,9,0,1741,40,State-gov
28,14,0,0,50,Local-gov
43,13,0,0,40,Local-gov
40,13,0,0,40,State-gov
55,10,0,0,56,Private
18,9,0,0,24,Private
36,9,0,0,40,Private
21,9,0,0,30,Private
45,14,0,0,40,Private
53,13,0,0,60,Private
33,9,0,0,40,Private
35,10,0,0,20,Self-emp-not-inc
35,9,0,0,29,Private
41,9,0,0,40,Private
44,13,0,0,45,Self-emp-not-inc
61,9,0,0,40,Private
18,10,0,0,12,Private
42,13,0,0,38,State-gov
28,9,0,0,40,Private
53,9,0,0,40,Private
51,9,0,2339,40,Private
32,13,0,0,40,Private
35,9,0,0,40,Private
44,13,0,0,56,Private
38,13,0,0,40,State-gov
28,13,0,0,50,State-gov
