age,educational-num,hours-per-week,workclass
35,10,40,State-gov
37,10,40,Federal-gov
55,9,15,Local-gov
27,9,45,Local-gov
47,9,45,Private
44,13,40,Private
24,9,45,Private
23,12,70,Private
37,9,32,Private
32,9,60,Self-emp-not-inc
43,14,38,Private
30,13,40,Private
36,13,40,Private
21,10,40,Private
40,9,32,Private
52,9,38,Private
40,13,40,Private
54,14,60,Private
45,13,50,Private
28,13,50,Private
31,9,40,Private
42,13,60,Self-emp-inc
24,11,40,Private
45,14,40,Local-gov
51,16,45,Local-gov
29,13,40,Self-emp-inc
35,9,40,Private
24,3,40,Private
34,9,40,Local-gov
29,9,20,Private
42,13,40,Private
33,13,55,Private
32,9,40,Private
34,14,45,Private
27,9,40,Private
36,9,35,Private
39,10,48,Local-gov
33,9,40,Private
48,9,35,Private
27,10,40,Private
28,9,40,Self-emp-inc
17,7,16,Private
38,9,44,Private
28,9,40,Private
41,9,40,Federal-gov
42,5,40,Private
36,4,60,Private
37,14,40,Local-gov
38,13,40,Local-gov
55,10,40,Local-gov
36,10,40,Private
52,13,45,Private
20,9,20,Private
43,10,40,Private
35,9,40,Private
61,3,37,Private
30,12,60,Private
38,13,40,Federal-gov
31,10,40,Private
21,10,40,Private
28,9,40,State-gov
57,11,50,Private
19,9,40,Self-emp-inc
34,13,35,Private
42,11,52,Private
36,9,40,Private
33,13,40,Private
32,15,40,Private
41,16,60,Self-emp-inc
23,13,40,Private
31,11,40,Local-gov
38,6,40,Private
51,9,40,Private
36,9,40,Local-gov
57,10,40,Private
20,9,55,Private
66,13,40,Self-emp-not-inc
22,9,40,Private
46,6,99,Self-emp-not-inc
38,14,50,Private
43,14,60,Self-emp-inc
37,9,35,Private
22,13,20,Private
58,9,23,Private
43,9,40,Private
55,14,38,Local-gov
45,9,40,Self-emp-not-inc
48,13,55,Private
36,13,50,Self-emp-not-inc
73,4,99,Self-emp-not-inc
29,9,40,Local-gov
36,9,50,Private
57,13,50,Self-emp-inc
32,11,40,Private
34,13,40,Private
20,12,20,Private
51,9,40,Self-emp-inc
51,10,40,Private
45,10,48,Self-emp-not-inc
68,9,35,Self-emp-not-inc
73,10,40,Private
18,4,20,Private
35,9,40,Local-gov
58,9,40,Private
38,9,55,Private
31,9,40,Private
18,9,40,Private
35,10,32,Private
51,14,18,Private
51,13,55,Local-gov
28,9,40,Private
32,13,40,Private
50,11,40,State-gov
47,13,40,Federal-gov
54,9,38,Private
41,11,45,Private
29,9,40,Private
52,6,40,Self-emp-not-inc
33,14,60,Private
37,9,55,Self-emp-not-inc
27,11,40,Private
46,9,50,Private
45,14,50,State-gov
35,9,40,Private
32,9,45,Private
32,9,60,State-gov
36,10,55,Self-emp-not-inc
33,9,34,Federal-gov
51,10,40,Private
29,10,40,Private
29,9,40,State-gov
52,10,32,Private
33,9,40,Private
32,10,40,Private
35,9,40,State-gov
23,13,40,Private
56,10,70,Self-emp-not-inc
41,9,40,Private
33,11,40,Private
35,13,60,Private
76,10,20,Self-emp-not-inc
38,9,50,Private
42,9,40,Private
45,14,50,Private
22,10,40,Private
30,13,65,Self-emp-inc
59,10,40,Private
33,13,50,Private
30,12,40,Local-gov
43,9,40,Private
26,9,20,Private
34,14,60,Private
53,9,40,Private
26,10,40,Private
66,9,40,Private
34,5,45,Private
57,4,40,Self-emp-not-inc
30,9,40,Private
23,13,25,Private
35,14,50,Local-gov
40,13,40,Private
45,14,45,Federal-gov
28,9,40,Private
35,13,55,Private
51,9,60,Private
47,10,30,Private
24,10,48,Local-gov
52,10,40,Private
20,9,53,Private
68,9,65,Self-emp-inc
35,10,45,Private
53,14,40,Local-gov
23,10,40,Private
35,7,40,Private
21,10,20,Private
49,10,40,Private
42,9,50,Private
35,13,37,Private
42,13,40,Private
46,10,40,Private
48,10,55,Private
48,11,40,Self-emp-not-inc
52,9,46,Private
51,13,50,Private
44,10,80,Self-emp-not-inc
74,8,20,Self-emp-not-inc
24,9,40,Local-gov
51,9,45,Private
43,15,55,Self-emp-inc
48,9,48,Private
35,9,40,State-gov
40,14,40,Federal-gov
52,9,43,Self-emp-not-inc
53,13,45,State-gov
28,11,80,Self-emp-not-inc
33,10,40,Private
21,10,22,Private
31,10,40,Private
39,10,30,Private
44,14,30,Self-emp-not-inc
40,13,60,Private
22,13,20,State-gov
60,10,70,Private
49,10,90,Private
41,10,50,Private
24,11,40,State-gov
26,10,40,Private
55,9,40,Private
36,9,41,Self-emp-inc
49,10,40,State-gov
23,9,20,Private
23,9,35,Private
64,9,30,Self-emp-not-inc
50,14,50,Private
23,10,50,Private
28,13,40,Private
31,9,50,Private
30,10,40,Private
44,8,40,Private
24,9,40,Private
19,10,20,Private
20,10,40,Private
30,13,40,Private
36,10,40,Private
28,8,40,Private
58,13,40,Private
48,9,40,Private
35,13,55,Local-gov
53,9,30,Self-emp-not-inc
55,5,40,Private
24,9,40,Private
28,9,40,Private
31,14,45,Local-gov
23,10,40,Private
38,6,40,Private
31,9,40,Self-emp-inc
29,5,40,Private
20,10,40,Private
62,9,20,Self-emp-not-inc
28,14,54,Self-emp-not-inc
49,5,40,Private
34,13,35,Private
51,13,8,Self-emp-not-inc
44,9,40,Private
40,13,50,Private
37,9,60,Private
26,13,50,Private
37,9,25,State-gov
62,14,40,Federal-gov
46,15,40,Private
51,9,60,Self-emp-not-inc
42,14,50,Private
61,13,44,Private
65,9,40,Private
44,13,40,Federal-gov
22,10,38,Private
50,9,40,Private
19,10,8,Private
44,9,60,Federal-gov
29,13,40,Private
48,11,40,Private
55,9,80,Self-emp-inc
43,10,40,Private
47,9,40,Federal-gov
22,10,30,Private
47,9,28,Private
24,13,50,Private
38,14,50,Private
39,14,40,Private
24,6,40,Private
31,9,40,Private
65,9,40,Private
19,9,78,Private
45,12,56,Private
33,9,50,Private
61,13,40,State-gov
55,9,45,Private
27,12,42,Private
29,9,36,Private
40,13,60,Private
36,9,40,Private
23,13,30,Private
49,9,50,Local-gov
39,9,40,Private
47,14,40,Private
40,10,40,Private
40,13,55,Private
46,14,20,Private
35,9,40,Private
19,9,30,State-gov
42,14,40,Private
49,7,40,Private
44,13,35,Private
64,9,60,Without-pay
23,9,60,Private
22,9,40,Private
22,9,40,Private
43,12,40,Private
34,13,37,Private
21,10,30,Private
21,9,40,Private
34,10,40,Local-gov
68,14,20,State-gov
45,14,52,Private
33,9,38,Private
41,13,40,Private
30,4,40,Private
69,15,40,Self-emp-not-inc
25,13,44,Private
36,10,30,Private
38,10,40,Local-gov
40,9,50,Self-emp-inc
59,9,40,Private
36,7,40,Private
33,13,40,Private
31,12,40,Private
51,7,35,Private
31,13,35,Private
48,2,52,Private
52,9,40,Private
41,9,44,Private
40,14,40,Local-gov
53,9,45,Local-gov
24,10,40,Private
38,13,48,Private
70,9,40,Local-gov
58,7,40,Private
54,9,40,Private
44,11,40,Private
42,9,40,Private
47,14,50,State-gov
34,13,20,Private
39,10,84,Self-emp-inc
52,9,40,Private
21,9,40,State-gov
57,9,70,Self-emp-not-inc
71,9,3,Self-emp-not-inc
28,13,40,Private
21,10,35,State-gov
38,8,40,Private
47,13,48,Local-gov
85,14,5,Private
53,3,40,Private
54,9,40,Federal-gov
53,9,34,Private
46,13,40,Private
46,10,40,Private
36,9,60,Private
73,9,15,Local-gov
23,13,45,Private
42,10,45,Private
39,9,40,Private
34,9,48,Private
57,10,40,Self-emp-not-inc
49,9,60,Self-emp-not-inc
20,10,40,Private
45,10,40,Private
64,9,40,Private
19,9,40,Private
19,4,40,Private
17,8,20,Private
22,9,50,Private
41,10,50,Self-emp-not-inc
22,13,45,Private
38,13,40,Local-gov
40,14,50,Self-emp-not-inc
23,9,40,Private
90,9,40,Private
18,10,25,Private
31,13,35,Private
34,11,55,Self-emp-not-inc
44,9,40,Private
17,6,35,Private
21,9,40,Private
57,3,40,Private
26,13,40,Private
33,10,40,Private
43,9,40,Private
35,14,35,Private
46,9,80,Private
48,13,60,Private
52,12,40,Self-emp-not-inc
28,10,35,Private
35,11,40,Private
17,7,40,Private
47,13,60,Self-emp-not-inc
38,13,45,Private
34,13,40,Private
36,10,40,Private
47,10,21,Private
58,16,60,Private
46,6,40,Private
28,9,20,Private
46,10,55,Private
35,9,40,Local-gov
27,13,40,Private
41,10,40,Private
22,13,40,Private
20,10,40,Private
32,10,48,Private
29,10,44,Federal-gov
23,12,15,Private
81,6,45,Self-emp-not-inc
17,6,20,Private
40,13,40,Private
19,10,30,Private
50,14,20,Self-emp-not-inc
42,10,45,Private
18,6,16,Self-emp-inc
38,10,40,Private
67,5,32,Private
55,9,48,Private
46,15,45,Self-emp-inc
31,14,40,Private
30,9,40,Private
52,10,40,Private
63,9,45,Local-gov
69,9,28,Private
40,12,80,Private
33,8,40,Private
81,15,45,Private
71,11,28,Private
26,6,40,Private
51,14,32,Local-gov
26,9,40,Local-gov
56,14,70,Self-emp-not-inc
18,7,25,Private
43,10,37,State-gov
46,14,60,Private
30,13,40,Private
34,5,35,Private
36,9,60,Private
44,10,40,Private
38,10,48,Private
43,15,20,Self-emp-not-inc
46,13,40,Local-gov
61,9,38,Private
41,9,50,Self-emp-not-inc
25,13,60,Private
34,10,40,Federal-gov
39,11,32,Private
20,9,40,Private
45,10,32,Private
18,9,30,Private
27,10,37,Private
33,6,40,Private
42,9,50,Private
49,9,40,Self-emp-inc
36,13,40,Private
28,11,40,Private
56,12,30,State-gov
18,7,18,Private
65,10,40,Private
17,6,30,Private
27,13,50,Private
23,13,30,Private
39,7,1,Private
46,9,45,Private
32,9,70,Private
34,13,40,Private
26,11,40,Private
61,6,36,Private
31,11,48,Self-emp-not-inc
56,9,40,Federal-gov
23,9,20,Private
48,10,45,Private
73,10,20,Private
28,11,40,Private
41,11,42,Private
28,10,50,Private
37,11,45,Local-gov
20,10,35,Private
45,11,48,Private
34,13,45,Private
72,11,45,Private
54,10,40,Federal-gov
24,13,40,Private
23,12,30,Private
49,10,40,Local-gov
45,9,35,Private
41,9,36,Self-emp-not-inc
51,10,40,Federal-gov
40,10,40,Private
29,14,50,State-gov
26,5,35,Private
59,7,40,Private
36,10,40,Private
48,13,55,Local-gov
22,10,16,State-gov
52,5,45,Private
39,9,47,Private
25,9,40,Private
37,11,60,Self-emp-not-inc
37,10,40,Private
33,13,60,Self-emp-not-inc
48,13,38,State-gov
29,11,40,Private
59,9,40,Private
48,9,40,Private
49,2,40,Private
23,11,40,State-gov
26,10,45,Private
34,9,40,Private
39,9,40,Private
50,10,40,Self-emp-not-inc
54,9,60,Private
37,9,40,Private
34,10,35,Self-emp-not-inc
23,13,20,Private
37,10,70,Private
35,13,50,Private
24,13,40,Private
23,12,20,Federal-gov
23,13,32,Local-gov
27,10,32,Private
25,9,50,Private
45,11,40,Private
55,10,40,Private
46,13,50,Private
31,9,50,Self-emp-not-inc
33,9,40,Local-gov
40,10,50,Private
23,14,10,Private
39,9,50,Self-emp-not-inc
32,9,40,Private
55,10,50,Self-emp-not-inc
46,10,50,Federal-gov
29,12,25,Private
49,14,35,Self-emp-inc
59,9,50,Private
30,11,40,Private
47,9,40,Private
58,4,40,Private
58,2,40,Private
20,9,25,Self-emp-inc
43,10,30,Private
19,10,40,Private
40,14,40,State-gov
23,10,20,Local-gov
61,8,40,Private
54,13,60,Private
32,14,60,Private
25,9,36,Self-emp-not-inc
30,9,42,Private
19,9,38,Private
65,11,35,Private
25,13,44,Private
21,9,35,Private
23,9,40,Self-emp-not-inc
24,10,40,Private
30,13,60,Private
31,14,45,Private
58,8,40,Private
33,16,50,Private
32,13,52,State-gov
29,13,45,Private
61,9,99,Private
43,10,44,Self-emp-inc
38,11,40,Private
17,7,15,Private
36,10,40,Private
45,10,40,Federal-gov
62,14,55,Private
46,11,20,State-gov
42,15,38,Self-emp-not-inc
31,10,50,Private
42,12,40,Self-emp-not-inc
51,9,42,Private
45,10,40,Private
73,9,20,Federal-gov
19,9,55,Private
29,13,40,Private
39,15,70,Private
32,12,45,Private
46,10,40,Private
42,15,65,Private
24,9,40,Private
41,13,45,Local-gov
28,10,40,Private
57,9,40,Private
29,6,45,Private
35,9,40,Private
39,13,30,Private
38,9,40,Private
40,13,40,Private
49,9,40,Private
32,9,50,Private
40,10,30,Private
29,12,37,Private
36,10,25,Self-emp-inc
47,10,42,Private
23,10,40,Private
41,10,40,Self-emp-not-inc
41,14,50,Local-gov
18,8,22,Private
34,12,40,Private
38,9,50,Self-emp-not-inc
34,9,50,Private
62,9,40,State-gov
66,9,45,Self-emp-not-inc
18,9,40,Private
41,9,40,Private
42,10,30,Private
45,12,45,Private
24,13,60,Local-gov
39,9,40,Private
44,13,40,Federal-gov
29,10,45,Private
21,9,12,State-gov
48,13,40,Private
36,13,40,Private
23,13,40,Private
49,13,50,Private
29,13,40,Private
34,10,40,Self-emp-not-inc
29,7,40,Local-gov
29,7,52,Private
37,12,40,State-gov
42,12,44,Private
43,13,40,Private
63,9,48,Private
64,10,35,Self-emp-not-inc
38,13,60,Private
29,9,30,Private
30,12,40,Private
66,9,40,Self-emp-not-inc
25,13,40,Private
39,9,40,Federal-gov
22,13,30,Local-gov
31,10,40,Private
29,4,40,Private
52,11,40,Private
51,12,40,Self-emp-not-inc
40,9,40,Private
64,10,60,Self-emp-not-inc
31,9,28,Private
74,4,40,Local-gov
43,10,30,State-gov
80,14,54,Self-emp-inc
28,13,50,Federal-gov
77,4,40,Local-gov
68,9,24,Private
51,9,38,State-gov
21,9,40,Private
43,8,40,Private
42,9,40,Private
48,14,40,Private
30,7,40,Private
32,9,42,Private
56,9,40,Private
50,10,40,Private
40,9,40,Private
23,7,40,Federal-gov
54,10,40,Private
34,10,40,Private
48,16,60,Private
56,10,99,Local-gov
31,9,42,Private
42,13,50,Private
36,9,35,Private
52,13,40,Private
55,6,40,Private
25,7,30,Private
35,9,40,State-gov
51,11,99,Private
19,10,40,Private
59,7,40,Private
19,10,80,Private
46,14,40,State-gov
46,15,40,Self-emp-not-inc
26,10,25,Private
55,9,36,Private
28,9,40,Private
61,12,40,Federal-gov
35,12,40,Private
52,10,35,Local-gov
21,10,8,Private
33,11,40,Local-gov
38,11,50,Self-emp-inc
44,9,60,Private
29,13,50,Private
39,9,40,Private
32,9,60,Private
47,9,55,Private
28,12,35,Private
59,10,55,Local-gov
38,13,48,Private
23,13,15,Private
44,13,40,Private
65,13,60,Private
19,10,14,Private
58,7,35,Private
49,14,20,Private
44,9,35,Local-gov
33,10,40,Private
38,9,50,Self-emp-not-inc
37,9,54,Local-gov
30,9,40,Private
28,14,40,Private
27,14,55,Private
49,13,40,State-gov
28,13,40,Private
61,7,40,Local-gov
41,11,40,State-gov
20,10,30,State-gov
40,15,50,Private
62,9,40,Private
31,2,40,Private
68,9,48,Private
18,9,19,Private
30,13,40,State-gov
38,9,44,Private
19,9,37,Private
22,10,40,Private
46,9,40,State-gov
57,3,40,Private
18,9,40,Private
67,9,45,Private
28,10,40,Private
30,13,24,Private
20,9,40,Private
32,10,15,Private
35,10,40,Private
38,9,50,Private
23,11,40,Private
64,10,35,Self-emp-not-inc
33,13,40,Private
24,10,35,Private
51,13,25,Self-emp-not-inc
27,9,25,Private
48,14,40,Local-gov
27,10,40,Local-gov
24,13,60,Private
31,9,45,Self-emp-not-inc
42,10,40,Private
51,9,50,Private
41,10,40,Private
26,13,44,Private
69,4,40,Private
63,4,44,Private
35,10,48,Private
35,13,45,Private
62,9,60,Self-emp-not-inc
26,9,62,Private
63,9,40,Private
23,8,45,Private
43,9,35,Self-emp-inc
44,10,35,Private
56,9,40,Local-gov
54,14,40,Self-emp-not-inc
32,13,50,Private
42,9,50,Private
37,9,40,Private
24,9,40,Private
42,9,40,Private
21,9,19,Private
30,10,40,Private
43,10,75,Federal-gov
19,10,35,Private
26,9,40,Private
38,13,45,State-gov
54,13,40,Private
20,9,40,Private
22,10,15,State-gov
40,9,75,Private
23,10,20,Private
22,10,20,Private
18,5,40,Self-emp-not-inc
24,14,20,Private
30,13,50,Private
38,13,41,Private
27,9,60,Private
21,10,55,Private
43,13,40,Private
26,9,40,Private
38,6,50,Federal-gov
58,9,40,Self-emp-not-inc
17,7,36,Private
36,13,40,Federal-gov
21,10,48,Private
51,11,46,Private
51,3,70,Private
43,12,30,Private
47,9,65,Private
68,14,24,Self-emp-not-inc
18,7,23,Private
34,9,40,Private
49,9,40,Private
65,13,30,Self-emp-not-inc
19,9,40,Private
59,9,60,Self-emp-not-inc
29,13,40,Private
33,12,60,Private
39,11,40,Private
64,10,12,Private
48,9,40,Federal-gov
37,10,40,Federal-gov
26,9,40,Private
31,10,40,Private
30,11,40,Private
54,13,40,Self-emp-inc
62,9,40,Private
59,9,40,Private
44,10,65,Private
40,14,55,Private
32,13,45,State-gov
28,9,40,Private
31,10,52,Private
38,9,50,Private
39,9,40,Self-emp-not-inc
47,10,40,Private
43,13,47,Private
27,13,40,Private
46,3,55,Private
56,9,50,Self-emp-not-inc
34,11,36,Private
27,12,45,Private
19,9,15,Private
58,12,42,Private
20,10,40,Private
23,10,40,Private
31,9,45,Private
48,9,37,Private
28,13,65,Self-emp-inc
34,13,40,State-gov
38,5,40,Private
25,9,40,Local-gov
23,13,60,Private
48,13,30,Private
37,9,48,Local-gov
36,10,40,Private
39,9,45,Private
70,6,20,Private
32,9,40,Private
42,9,40,Private
23,13,8,Private
40,9,40,Private
33,12,40,Self-emp-not-inc
29,12,35,Private
23,9,40,Self-emp-not-inc
37,10,40,Private
56,9,37,Private
64,10,50,Private
31,10,40,Private
38,10,45,Private
52,4,40,Self-emp-not-inc
23,13,18,Private
31,13,47,Private
35,10,45,Private
66,3,50,Self-emp-not-inc
36,10,56,Private
26,9,40,Private
45,9,55,Self-emp-inc
27,2,40,Private
41,13,99,Private
52,10,48,Private
48,13,50,Private
33,13,40,Private
22,13,10,Private
59,8,40,Private
52,14,50,Local-gov
18,9,25,Private
40,8,40,Private
54,9,40,Private
17,7,10,Private
23,9,70,Private
53,11,40,Private
27,6,40,Private
27,14,37,Local-gov
23,11,40,Private
32,9,65,Private
29,11,40,Private
26,9,40,Private
47,13,50,Federal-gov
29,12,40,Private
51,16,60,Private
60,3,40,Private
25,13,55,Private
50,4,50,Private
60,10,40,Private
52,10,49,Private
35,9,40,Private
31,13,50,Private
43,14,60,Private
55,9,20,Private
22,7,40,Private
51,12,38,Local-gov
61,13,40,Private
29,10,40,Private
47,9,40,Self-emp-not-inc
73,10,20,Private
20,9,40,Private
20,10,40,Private
36,9,45,Private
28,9,50,Private
63,10,35,Local-gov
50,14,60,Private
41,13,40,Self-emp-inc
62,10,40,Private
48,10,55,Self-emp-inc
67,9,40,Private
43,11,36,Private
49,10,40,Private
54,10,40,Private
18,7,30,Private
60,9,45,Private
27,9,40,Private
62,16,40,Private
39,14,45,Self-emp-inc
52,9,51,Private
54,9,40,Private
53,9,40,Local-gov
28,10,40,Private
24,9,50,Self-emp-not-inc
47,13,50,Private
26,9,40,Private
23,12,35,Private
41,13,55,Private
25,13,40,State-gov
17,8,20,Private
34,9,40,Private
34,8,40,Private
41,10,40,State-gov
24,10,40,Private
32,11,40,Private
21,10,11,State-gov
46,13,40,Self-emp-not-inc
19,9,35,Private
29,13,40,Self-emp-not-inc
43,13,50,Self-emp-not-inc
33,9,88,Private
21,9,40,Private
33,9,40,State-gov
29,13,40,Private
21,10,25,Local-gov
25,13,40,Private
20,9,40,Private
59,12,32,Private
55,9,50,Private
49,12,35,Private
48,10,50,Private
32,13,44,Private
25,13,40,Private
41,9,20,Private
57,14,40,Local-gov
38,14,60,Private
25,3,20,Private
61,9,40,Local-gov
43,9,40,Private
33,12,15,Private
39,10,40,Private
44,16,40,State-gov
30,7,40,Self-emp-not-inc
37,13,20,Private
37,13,40,Private
55,13,40,Private
51,10,40,Self-emp-not-inc
60,13,25,Private
30,7,40,Private
63,8,35,Private
37,4,56,Private
32,13,45,Private
64,10,45,Federal-gov
21,10,49,Private
53,9,40,Private
46,13,40,Private
29,9,40,Private
44,12,35,Private
47,4,40,Private
40,9,40,Private
36,10,40,Private
57,10,40,Private
39,12,55,Self-emp-not-inc
23,13,30,Private
32,9,60,Private
33,9,40,Private
40,9,40,Private
37,9,40,Private
46,3,40,Private
32,13,50,Local-gov
56,9,40,Private
46,11,40,Private
59,13,50,Self-emp-inc
21,9,40,Private
37,5,40,Private
18,10,40,Private
28,13,50,Private
59,11,55,Self-emp-inc
25,9,40,Local-gov
17,5,10,Private
30,14,40,State-gov
21,10,28,Private
31,10,50,Private
56,10,40,Private
64,7,40,Self-emp-not-inc
46,11,40,Private
60,8,40,Private
59,9,36,Private
46,9,50,Private
19,10,30,Private
49,13,50,Private
24,9,45,Private
65,10,15,Private
27,9,40,Private
52,11,40,Private
42,11,40,Private
78,9,5,Local-gov
46,9,40,Self-emp-not-inc
60,4,55,Self-emp-inc
28,13,40,Private
17,5,20,Private
57,5,40,Private
48,16,15,Local-gov
39,9,40,Private
38,9,50,Self-emp-inc
20,10,35,Private
32,14,48,Private
66,6,32,Private
46,10,40,Private
48,15,50,Private
24,5,37,Private
31,9,65,Private
38,9,50,Self-emp-inc
57,9,48,Private
20,9,40,Private
54,4,70,Self-emp-inc
25,10,30,Private
21,10,40,Private
23,10,30,Private
34,13,40,State-gov
40,15,50,Self-emp-not-inc
43,10,45,Private
34,11,40,Local-gov
21,10,25,State-gov
40,9,40,Private
48,12,40,Federal-gov
47,9,38,Private
